date,gflu,source1,cflu,source2,dif,pdif,sweek,swweekly,week,lcflu,lcflu3,lcflu4,lcflu5,dif_2,dif_3,dif2,absdif,s3dlscflu09,s3difdcflu09,s3difdcflu092,s3adifdcflu09,s3degflu09,s3difdeflu09,s3difdeflu092,s3adifdeflu09,s2dlscflu09,s2difdcflu09,s2difdcflu092,s2adifdcflu09,s1dlscflu09,s1difdcflu09,s1difdcflu092,s1adifdcflu09,dlscflu09,difdcflu09,difdcflu092,adifdcflu09,s2degflu09,s2difdeflu09,s2difdeflu092,s2adifdeflu09,s1degflu09,s1difdeflu09,s1difdeflu092,s1adifdeflu09,degflu09,difdeflu09,difdeflu092,adifdeflu09,dlscflul3,difdcflul3,difdcflul32,adifdcflul3,degflul3,difdeflul3,difdeflul32,adifdeflul3,r1c1neg,r1c1pos,r1c2neg,r1c2pos,r1c3neg,r1c3pos,r1c4neg,r1c4pos,r1c5neg,r1c5pos,r1c6neg,r1c6pos,r1c7neg,r1c7pos,r1c8neg,r1c8pos,r2c1neg,r2c1pos,r2c2neg,r2c2pos,r2c3neg,r2c3pos,r2c4neg,r2c4pos,r2c5neg,r2c5pos,r2c6neg,r2c6pos,r2c7neg,r2c7pos,r3c1neg,r3c1pos,r3c2neg,r3c2pos,r3c3neg,r3c3pos,r3c4neg,r3c4pos,r3c5neg,r3c5pos,r3c6neg,r3c6pos,r4c1neg,r4c1pos,r4c2neg,r4c2pos,r4c3neg,r4c3pos,r4c4neg,r4c4pos,r4c5neg,r4c5pos,r5c1neg,r5c1pos,r5c2neg,r5c2pos,r5c3neg,r5c3pos,r5c4neg,r5c4pos,r6c1neg,r6c1pos,r6c2neg,r6c2pos,r6c3neg,r6c3pos,r7c1neg,r7c1pos,r7c2neg,r7c2pos,r8c1neg,r8c1pos,cdifdeflu09,oos
2012-09-09,1.543,Google Flu,1.2497625,CDC,.29323745,.23463453,09sep2012,2012w38,38,1.0985998,1.044505,.84845567,.92502415,.10040021,.050495028,.085988201,.29323745,1.180805,-.068957567,.0047551459,.068957567,1.4890249,.23926234,.057246469,.23926234,1.2947673,.045004725,.0020254252,.045004725,1.1415793,-.10818326,.011703619,.10818326,1.1638627,-.08589983,.0073787807,.08589983,1.3295472,.079784632,.0063655875,.079784632,1.3288605,.079097986,.0062564914,.079097986,1.3273648,.077602267,.006022112,.077602267,1.4747294,.22496688,.050610099,.22496688,1.4137732,.16401064,.026899491,.16401064,.36219501,.22427988,.053975105,.53249979,.24823272,.33824217,.40142071,.18505418,.37913728,.20733762,.21345282,.37302208,.21413946,.37233543,.21563518,.37083972,-.30821991,.17030478,-.11396229,-.023952842,.039225698,-.17714083,.016942263,-.1548574,-.1487422,.010827065,-.14805555,.010140419,-.14655983,.0086447001,.19425762,.28426707,.34744561,.13107908,.32516217,.15336251,.15947771,.31904697,.16016436,.31836033,.16166008,.31686461,.15318799,-.063178539,.13090456,-.040895104,-.034779906,.12478936,-.034093261,.12410271,-.032597542,.12260699,-.022283435,-.19408309,-.1879679,-.028398633,-.18728125,-.029085279,-.18578553,-.030580997,-.16568446,-.0061151981,-.16499782,-.0068018436,-.1635021,-.0082975626,.00068664551,.15888262,.0021823645,.1573869,.001495719,.15670025,.66860467,1
2012-09-16,1.737,Google Flu,1.2289226,CDC,.50807738,.41343319,16sep2012,2012w39,39,1.220708,1.0985998,1.044505,.84845567,.15329194,.10040021,.25814262,.50807738,1.287672,.058749437,.0034514964,.058749437,1.6490979,.42017531,.17654729,.42017531,1.3383676,.10944498,.011978202,.10944498,1.3488357,.1199131,.014379152,.1199131,1.3245299,.095607281,.0091407523,.095607281,1.4388047,.20988214,.044050511,.20988214,1.4364145,.20749187,.043052878,.20749187,1.4377342,.20881164,.043602303,.20881164,1.1761534,-.052769184,.0027845867,.052769184,1.471804,.24288142,.058991384,.24288142,.44932795,.56682682,.087902069,.9282527,.39863241,.61752236,.38816428,.62799048,.4124701,.60368466,.29819524,.71795952,.30058551,.71556926,.29926574,.71688902,-.36142588,.47892475,-.050695539,.16819441,-.061163664,.17866254,-.036857843,.15435672,-.1511327,.26863158,-.14874244,.26624131,-.1500622,.26756108,.31073034,.52962029,.30026221,.54008842,.32456803,.51578259,.21029317,.63005745,.21268344,.62766719,.21136367,.62898695,-.010468125,.22935808,.013837695,.20505226,-.10043716,.31932712,-.098046899,.31693685,-.099366665,.31825662,.02430582,.21552038,-.089969039,.32979524,-.087578773,.32740498,-.08889854,.32872474,-.11427486,.30548942,-.11188459,.30309916,-.11320436,.30441892,.0023902655,.41737401,.0010704994,.41869378,-.001319766,.41630352,.84689921,1
2012-09-23,1.895,Google Flu,1.2939326,CDC,.60106742,.46452764,23sep2012,2012w40,40,1.2497625,1.220708,1.0985998,1.044505,.29323745,.15329194,.36128205,.60106742,1.3129102,.018977642,.00036015091,.018977642,1.7133359,.41940331,.17589913,.41940331,1.4949617,.20102918,.040412731,.20102918,1.4529269,.15899432,.025279192,.15899432,1.4585152,.16458261,.027087435,.16458261,1.5584005,.26446795,.069943301,.26446795,1.5567874,.26285481,.069092654,.26285481,1.5563377,.26240516,.068856463,.26240516,1.5305953,.23666275,.056009255,.23666275,1.6358658,.34193325,.11691835,.34193325,.58208978,.62004507,.18166411,1.0204707,.40003824,.80209661,.44207311,.76006174,.43648481,.76565003,.33659947,.86553538,.33821261,.86392224,.33866227,.86347258,-.40042567,.43838096,-.18205154,.22000682,-.14001667,.17797196,-.14560497,.18356025,-.24549031,.2834456,-.24387717,.28183246,-.24342752,.2813828,.21837413,.6204325,.260409,.57839763,.2548207,.58398592,.15493536,.68387127,.1565485,.68225813,.15699816,.68180847,.042034864,.3600235,.036446571,.36561179,-.063438773,.46549714,-.061825633,.463884,-.061375976,.46343434,-.0055882931,.32357693,-.10547364,.42346227,-.1038605,.42184913,-.10341084,.42139947,-.099885345,.42905056,-.098272204,.42743742,-.097822547,.42698777,.0016131401,.52732277,.0020627975,.52687311,.00044965744,.52525997,.9011628,1
2012-09-30,2.0179999,Google Flu,1.2199602,CDC,.79803967,.65415221,30sep2012,2012w41,41,1.2289226,1.2497625,1.220708,1.0985998,.50807738,.29323745,.63686734,.79803967,1.2946554,.07469523,.0055793775,.07469523,1.6902896,.4703294,.22120975,.4703294,1.6283283,.40836811,.16676451,.40836811,1.5910944,.37113416,.13774057,.37113416,1.5891006,.36914039,.13626462,.36914039,1.6557865,.4358263,.18994457,.4358263,1.655454,.43549383,.18965487,.43549383,1.6347649,.4148047,.17206293,.4148047,1.6475292,.42756903,.18281528,.42756903,1.7560382,.53607798,.28737959,.53607798,.72334445,.8727349,.32771027,1.2683691,.38967156,1.2064078,.42690551,1.1691738,.42889929,1.1671801,.36221337,1.233866,.36254585,1.2335335,.38323498,1.2128444,-.39563417,.54502463,-.33367288,.48306334,-.29643893,.44582939,-.29444516,.44383562,-.36113107,.51052153,-.3607986,.51018906,-.34010947,.48949993,.061961293,.87869751,.099195242,.84146357,.10118902,.83946979,.034503102,.90615571,.034835577,.90582323,.055524707,.8851341,.037233949,.77950227,.039227724,.7775085,-.027458191,.84419441,-.027125716,.84386194,-.0064365864,.82317281,.0019937754,.74027455,-.06469214,.80696046,-.064359665,.80662799,-.043670535,.78593886,-.066685915,.80496669,-.06635344,.80463421,-.04566431,.78394508,.00033247471,.87132013,.021021605,.850631,.02068913,.85029852,.95155036,1
2012-10-07,2.325,Google Flu,1.3486855,CDC,.97631454,.72390079,07oct2012,2012w42,42,1.2939326,1.2289226,1.2497625,1.220708,.60106742,.50807738,.95319009,.97631454,1.3512739,.0025883913,6.6997695e-06,.0025883913,1.932636,.58395052,.3409982,.58395052,1.6968515,.34816599,.12121955,.34816599,1.591208,.24252248,.058817152,.24252248,1.6101794,.26149392,.068379074,.26149392,1.9047983,.55611277,.30926141,.55611277,1.8990742,.55038869,.3029277,.55038869,1.8990945,.55040896,.30295002,.55040896,1.7932271,.44454157,.19761722,.44454157,2.0501034,.70141792,.49198711,.70141792,.97372615,.97890294,.39236403,1.5602651,.62814856,1.3244805,.73379207,1.218837,.71482062,1.2378085,.42020178,1.5324273,.42592585,1.5267032,.42590559,1.5267235,-.58136213,.58653891,-.3455776,.35075438,-.23993409,.24511087,-.25890553,.26408231,-.55352437,.55870116,-.5478003,.55297709,-.54782057,.55299735,.23578453,.93211651,.34142804,.826473,.3224566,.84544444,.027837753,1.1400633,.033561826,1.1343392,.03354156,1.1343595,.10564351,.59068847,.086672068,.60965991,-.20794678,.90427876,-.2022227,.89855468,-.20224297,.89857495,-.018971443,.5040164,-.31359029,.79863524,-.30786622,.79291117,-.30788648,.79293144,-.29461884,.81760669,-.28889477,.81188262,-.28891504,.81190288,.0057240725,1.1065015,.0057038069,1.1065217,-.000020265579,1.1007977,.97480619,1
2012-10-14,2.391,Google Flu,1.3367711,CDC,1.0542289,.78863829,14oct2012,2012w43,43,1.2199602,1.2939326,1.2289226,1.2497625,.79803967,.60106742,1.1113986,1.0542289,1.2866331,-.050137997,.0025138187,.050137997,1.8559253,.51915419,.26952109,.51915419,1.6315516,.29478049,.08689554,.29478049,1.4128501,.076079011,.0057880161,.076079011,1.4177721,.081000924,.0065611498,.081000924,1.7547125,.41794133,.17467496,.41794133,1.7496375,.41286635,.17045863,.41286635,1.7478701,.41109896,.16900235,.41109896,1.753613,.41684186,.17375714,.41684186,2.026015,.68924391,.47505718,.68924391,1.1043669,1.0040909,.53507471,1.5733831,.75944841,1.3490094,.97814989,1.1303079,.97322798,1.1352298,.63628757,1.4721702,.64136255,1.4670953,.64312994,1.4653279,-.56929219,.46901619,-.34491849,.2446425,-.12621701,.025941014,-.13113892,.030862927,-.46807933,.36780334,-.46300435,.36272836,-.46123695,.36096096,.2243737,.81393468,.44307518,.5952332,.43815327,.60015512,.10121286,.93709552,.10628784,.93202055,.10805523,.93025315,.21870148,.3708595,.21377957,.37578142,-.12316084,.71272182,-.11808586,.70764685,-.11631846,.70587945,-.0049219131,.15707994,-.34186232,.49402034,-.33678734,.48894536,-.33501995,.48717797,-.33694041,.49894226,-.33186543,.49386728,-.33009803,.49209988,.0050749779,.83080769,.0068423748,.82904029,.0017673969,.82396531,.94961238,1
2012-10-21,2.369,Google Flu,1.3785206,CDC,.99047935,.7185089,21oct2012,2012w44,44,1.3486855,1.2199602,1.2939326,1.2289226,.97631454,.79803967,.98104936,.99047935,1.3992288,.020708203,.00042882969,.020708203,1.6995628,.32104218,.10306808,.32104218,1.7024909,.32397032,.10495677,.32397032,1.6813,.30277944,.091675386,.30277944,1.6531293,.27460873,.075409956,.27460873,1.6456912,.26717055,.071380101,.26717055,1.6455897,.2670691,.071325906,.2670691,1.646062,.26754141,.071578406,.26754141,1.5546696,.17614901,.031028474,.17614901,1.9444715,.56595087,.3203004,.56595087,.96977115,1.0111876,.66943717,1.3115215,.66650903,1.3144497,.68769991,1.2932588,.71587062,1.2650881,.7233088,1.2576499,.72341025,1.2575485,.72293794,1.2580208,-.30033398,.34175038,-.30326211,.34467852,-.28207123,.32348764,-.25390053,.29531693,-.24646235,.28787875,-.2463609,.2877773,-.24683321,.28824961,-.0029281378,.6450125,.018262744,.62382162,.046433449,.59565091,.053871632,.58821273,.053973079,.58811128,.053500772,.58858359,.021190882,.62674975,.049361587,.59857905,.056799769,.59114087,.056901217,.59103942,.056428909,.59151173,.028170705,.57738817,.035608888,.56994998,.035710335,.56984854,.035238028,.57032084,.0074381828,.54177928,.0075396299,.54167783,.0070673227,.54215014,.00010144711,.53423965,-.0003708601,.53471196,-.00047230721,.53461051,.90503877,1
2012-10-28,2.349,Google Flu,1.4851857,CDC,.86381423,.58162034,28oct2012,2012w45,45,1.3367711,1.3486855,1.2199602,1.2939326,1.0542289,.97631454,.74617505,.86381423,1.3887707,-.096415043,.0092958603,.096415043,1.616701,.13151526,.017296264,.13151526,1.5499578,.06477201,.0041954131,.06477201,1.4240738,-.061111927,.0037346676,.061111927,1.4363006,-.048885107,.0023897537,.048885107,1.5922197,.10703397,.011456271,.10703397,1.5880179,.1028322,.010574461,.1028322,1.5931162,.10793042,.011648976,.10793042,1.7146525,.2294668,.052655011,.2294668,1.7502602,.26507449,.070264488,.26507449,.96022928,.76739919,.73229897,.9953295,.79904222,.92858624,.92492616,.80270231,.91269934,.81492913,.75678027,.9708482,.76098204,.96664643,.75588381,.97174466,-.22793031,.035100222,-.16118705,-.031643033,-.035303116,-.15752697,-.047529936,-.14530015,-.20344901,.010618925,-.19924724,.0064171553,-.20434546,.011515379,.066743255,.19628727,.19262719,.070403337,.18040037,.082630157,.024481297,.23854923,.028683066,.23434746,.023584843,.23944569,.12588394,.0036600828,.11365712,.015886903,-.042261958,.17180598,-.038060188,.16760421,-.043158412,.17270243,-.01222682,-.10999703,-.1681459,.045922041,-.16394413,.041720271,-.16904235,.046818495,-.15591908,.058148861,-.15171731,.053947091,-.15681553,.059045315,.0042017698,.20986617,-.00089645386,.21496439,-.0050982237,.21076262,.72674417,1
2012-11-04,2.4920001,Google Flu,1.6504215,CDC,.8415786,.50991738,04nov2012,2012w46,46,1.3785206,1.3367711,1.3486855,1.2199602,.99047935,1.0542289,.70825452,.8415786,1.4254709,-.22495055,.050602749,.22495055,1.8018709,.15144944,.022936933,.15144944,1.4752101,-.17521143,.030699044,.17521143,1.4453022,-.20511925,.042073909,.20511925,1.4338268,-.2165947,.046913262,.2165947,1.7424017,.091980219,.0084603606,.091980219,1.7314917,.081070185,.0065723751,.081070185,1.7368813,.086459756,.0074752895,.086459756,1.489141,-.16128051,.026011404,.16128051,1.9135264,.26310492,.069224194,.26310492,1.0665292,.61662805,.69012916,.99302804,1.01679,.66636717,1.0466979,.63645935,1.0581733,.62498391,.74959838,.93355882,.76050842,.92264879,.75511885,.92803836,-.37639999,-.07350111,-.049739122,-.40016198,-.0198313,-.4300698,-.0083558559,-.44154525,-.31693077,-.13297033,-.30602074,-.14388037,-.31141031,-.1384908,.32666087,-.023761988,.35656869,-.05366981,.36804414,-.065145254,.059469223,.24342966,.070379257,.23251963,.064989686,.2379092,.029907823,-.38033068,.041383266,-.39180613,-.26719165,-.083231211,-.25628161,-.094141245,-.26167119,-.088751674,.011475444,-.42171395,-.29709947,-.11313903,-.28618944,-.12404907,-.29157901,-.1186595,-.30857491,-.12461448,-.29766488,-.13552451,-.30305445,-.13013494,.010910034,.1730504,.005520463,.17843997,-.0053895712,.16752994,.68992245,1
2012-11-11,2.9130001,Google Flu,1.7677532,CDC,1.1452469,.64785451,11nov2012,2012w47,47,1.4851857,1.3785206,1.3367711,1.3486855,.86381423,.99047935,1.3115904,1.1452469,1.5191642,-.24858904,.061796509,.24858904,2.3105836,.54283035,.2946648,.54283035,1.6783521,-.089401126,.007992561,.089401126,1.8048772,.037123919,.0013781853,.037123919,1.7947485,.026995301,.00072874629,.026995301,2.3855631,.61780989,.38168907,.61780989,2.3630755,.59532225,.35440859,.59532225,2.3707273,.60297406,.36357772,.60297406,1.6365247,-.13122857,.017220937,.13122857,2.4644129,.69665968,.48533472,.69665968,1.3938359,.89665782,.60241652,1.6880772,1.234648,1.0558457,1.1081229,1.1823708,1.1182516,1.1722422,.52743697,1.7630568,.54992461,1.7405691,.54227281,1.7482209,-.79141939,.29424131,-.15918791,-.33799016,-.28571296,-.21146512,-.27558434,-.22159374,-.86639893,.36922085,-.84391129,.34673321,-.8515631,.35438502,.63223147,.45342922,.50570643,.57995427,.51583505,.56982565,-.074979544,1.1606402,-.052491903,1.1381526,-.060143709,1.1458044,-.12652504,-.052277207,-.11639643,-.062405825,-.70721102,.52840877,-.68472338,.50592113,-.69237518,.51357293,.010128617,.06411922,-.58068597,.65493381,-.55819833,.63244617,-.56585014,.64009798,-.59081459,.64480519,-.56832695,.62231755,-.57597876,.62996936,.02248764,1.2131321,.014835835,1.2207839,-.0076518059,1.1982963,.97868216,1
2012-11-18,3.04,Google Flu,2.307276,CDC,.73272395,.31757101,18nov2012,2012w48,48,1.6504215,1.4851857,1.3785206,1.3367711,.8415786,.86381423,.53688437,.73272395,1.664042,-.64323401,.41374999,.64323401,2.441165,.13388896,.017926253,.13388896,1.8647516,-.44252443,.19582787,.44252443,2.0453043,-.26197171,.068629175,.26197171,2.0537708,-.25350523,.064264901,.25350523,2.5248682,.21759224,.047346383,.21759224,2.5031183,.19584227,.038354192,.19584227,2.506887,.19961095,.039844532,.19961095,1.9330546,-.37422144,.14004169,.37422144,2.6666071,.35933113,.12911886,.35933113,1.375958,.089489937,.59883499,.86661291,1.1752484,.29019952,.99469566,.47075224,.98622918,.47921872,.51513171,.95031619,.53688169,.92856622,.533113,.9323349,-.77712297,-.50934505,-.20070958,-1.0857584,-.3812623,-.90520573,-.38972878,-.89673924,-.86082625,-.42564178,-.83907628,-.44739175,-.84284496,-.44362307,.57641339,-.30863547,.39586067,-.12808275,.38739419,-.11961627,-.083703279,.3514812,-.061953306,.32973123,-.065721989,.33349991,-.18055272,-.70449615,-.1890192,-.69602966,-.66011667,-.22493219,-.6383667,-.24668217,-.64213538,-.24291348,-.0084664822,-.51547694,-.47956395,-.044379473,-.45781398,-.066129446,-.46158266,-.062360764,-.47109747,-.035912991,-.4493475,-.057662964,-.45311618,-.053894281,.021749973,.41343451,.017981291,.41720319,-.0037686825,.39545321,.82945734,1
2012-11-25,3.641,Google Flu,2.1593797,CDC,1.4816203,.68613237,25nov2012,2012w49,49,1.7677532,1.6504215,1.4851857,1.3785206,1.1452469,.8415786,2.1951988,1.4816203,1.7678807,-.39149904,.1532715,.39149904,2.8202024,.66082263,.43668655,.66082263,2.0005844,-.15879536,.025215965,.15879536,2.0280819,-.13129783,.01723912,.13129783,2.0575485,-.1018312,.010369593,.1018312,2.628125,.46874523,.21972209,.46874523,2.6088564,.44947672,.20202932,.44947672,2.6070104,.44763064,.20037319,.44763064,2.2728257,.113446,.012869994,.113446,3.1253195,.96593976,.93303961,.96593976,1.8731194,1.0901213,.82079768,2.1424429,1.6404157,1.322825,1.6129181,1.3503225,1.5834515,1.3797891,1.0128751,1.9503655,1.0321436,1.931097,1.0339897,1.929251,-1.0523217,.26932359,-.23270369,-.5502944,-.26020122,-.52279687,-.28966784,-.49333024,-.86024427,.077246189,-.84097576,.057977676,-.83912969,.056131601,.81961799,.50202727,.79212046,.5295248,.76265383,.55899143,.1920774,1.1295679,.21134591,1.1102993,.21319199,1.1084533,-.02749753,-.29009318,-.056964159,-.26062655,-.62754059,.30994987,-.60827208,.29068136,-.606426,.28883529,-.029466629,-.23312902,-.60004306,.3374474,-.58077455,.31817889,-.57892847,.31633282,-.57057643,.36691403,-.55130792,.34764552,-.54946184,.34579945,.019268513,.91822195,.021114588,.91637588,.0018460751,.89710736,.95930231,1
2012-12-02,4.427,Google Flu,2.8414867,CDC,1.5855134,.55798727,02dec2012,2012w50,50,2.307276,1.7677532,1.6504215,1.4851857,.73272395,1.1452469,2.5138526,1.5855134,2.2399495,-.60153723,.36184704,.60153723,3.8807247,1.039238,1.0800155,1.039238,2.5683692,-.27311754,.074593194,.27311754,3.0182083,.17672157,.031230515,.17672157,2.9851675,.14368081,.020644175,.14368081,3.6082404,.76675367,.58791119,.76675367,3.5779405,.73645377,.54236418,.73645377,3.5930114,.75152469,.56478935,.75152469,2.2565393,-.58494735,.34216341,.58494735,3.5337243,.69223762,.47919291,.69223762,2.1870506,.98397613,.54627538,2.6247513,1.8586309,1.3123958,1.4087918,1.7622349,1.4418325,1.7291942,.81875968,2.352267,.84905958,2.3219671,.83398867,2.337038,-1.6407752,.43770075,-.32841969,-.87465477,-.7782588,-.42481565,-.74521804,-.45785642,-1.3682909,.16521645,-1.337991,.13491654,-1.3530619,.14998746,1.3123555,.76612043,.8625164,1.2159595,.89555717,1.1829188,.2724843,1.8059916,.3027842,1.7756917,.28771329,1.7907627,-.44983912,-.096395969,-.41679835,-.12943673,-1.0398712,.49363613,-1.0095713,.46333623,-1.0246422,.47840714,.033040762,.32040238,-.5900321,.94347525,-.5597322,.91317534,-.57480311,.92824626,-.62307286,.91043448,-.59277296,.88013458,-.60784388,.8952055,.030299902,1.5032074,.015228987,1.5182784,-.015070915,1.4879785,.99031007,1
2012-12-09,5.132,Google Flu,3.4264882,CDC,1.7055118,.49774337,09dec2012,2012w51,51,2.1593797,2.307276,1.7677532,1.6504215,1.4816203,.73272395,2.9087706,1.7055118,2.1122217,-1.3142664,1.7272962,1.3142664,3.979342,.55285382,.30564734,.55285382,2.6600347,-.7664535,.58745098,.7664535,2.4240639,-1.0024242,1.0048543,1.0024242,2.5164716,-.91001654,.82813013,.91001654,3.8485384,.42205024,.17812641,.42205024,3.809135,.3826468,.14641857,.3826468,3.8114505,.38496232,.14819598,.38496232,3.3835282,-.042959929,.0018455555,.042959929,4.5011091,1.074621,1.1548102,1.074621,3.0197783,.39124537,1.152658,2.2583656,2.4719653,.9390583,2.707936,.70308757,2.6155283,.79549527,1.2834616,2.127562,1.322865,2.0881586,1.3205495,2.0904741,-1.8671203,-.76141262,-.54781294,-2.0807199,-.3118422,-2.3166907,-.40424991,-2.224283,-1.7363167,-.89221621,-1.6969132,-.93161964,-1.6992288,-.92930412,1.3193073,-.21359968,1.5552781,-.44957042,1.4628704,-.35716271,.13080359,.97490406,.17020702,.93550062,.1678915,.93781614,.23597074,-1.7688777,.14356303,-1.67647,-1.1885037,-.34440327,-1.1491003,-.38380671,-1.1514158,-.38149118,-.092407703,-1.9124408,-1.4244745,-.580374,-1.385071,-.61977744,-1.3873866,-.61746192,-1.3320668,-.4879663,-1.2926633,-.52736974,-1.2949789,-.52505422,.039403439,.80469704,.037087917,.80701256,-.0023155212,.76760912,.93992245,1
2012-12-16,6.3590002,Google Flu,4.3150735,CDC,2.0439267,.47367135,16dec2012,2012w52,52,2.8414867,2.1593797,2.307276,1.7677532,1.5855134,1.4816203,4.1776366,2.0439267,2.7118819,-1.6031916,2.5702233,1.6031916,5.0669818,.7519083,.56536609,.7519083,3.148917,-1.1661565,1.3599211,1.1661565,3.6182241,-.69684935,.48559901,.69684935,3.5299871,-.78508639,.61636066,.78508639,5.0557218,.74064827,.54855984,.74064827,4.9944239,.67935038,.46151695,.67935038,5.0003319,.68525839,.46957907,.68525839,2.5272908,-1.7877827,3.1961668,1.7877827,5.433794,1.1187205,1.2515357,1.1187205,3.6471183,.4407351,1.2920184,2.795835,3.2100832,.87777019,2.7407761,1.3470774,2.8290131,1.2588403,1.3032784,2.784575,1.3645763,2.7232771,1.3586683,2.7291851,-2.3550999,-.85128331,-.43703508,-2.7693481,-.90634227,-2.300041,-.81810522,-2.388278,-2.3438399,-.86254334,-2.282542,-.92384124,-2.28845,-.91793323,1.9180648,-.41424823,1.4487576,.055058956,1.5369947,-.033178091,.011260033,1.4925566,.072557926,1.4312587,.066649914,1.4371667,-.46930718,-1.8630059,-.38107014,-1.9512429,-1.9068048,-.42550826,-1.8455069,-.48680615,-1.8514149,-.48089814,.088237047,-1.4819357,-1.4374976,.043798923,-1.3761997,-.01749897,-1.3821077,-.011590958,-1.5257347,-.044438124,-1.4644368,-.10573602,-1.4703448,-.099828005,.061297894,1.4199986,.055389881,1.4259067,-.0059080124,1.3646088,.98837209,1
2012-12-23,7.9039998,Google Flu,6.067872,CDC,1.8361278,.3025983,23dec2012,2013w1,1,3.4264882,2.8414867,2.1593797,2.307276,1.7055118,1.5855134,3.3713651,1.8361278,3.2308452,-2.8370268,8.0487213,2.8370268,6.4106455,.34277344,.11749363,.34277344,3.0001402,-3.0677319,9.4109783,3.0677319,3.2053769,-2.8624952,8.1938791,2.8624952,3.2611384,-2.8067336,7.8777537,2.8067336,6.0099549,-.057917118,.0033543925,.057917118,5.9001851,-.16768694,.02811891,.16768694,5.9039989,-.1638732,.026854424,.1638732,3.194375,-2.873497,8.2569847,2.873497,6.4423118,.37443972,.1402051,.37443972,4.6731548,-1.0008991,1.4933543,2.1789012,4.9038596,-1.2316041,4.6986227,-1.0263674,4.6428614,-.97060585,1.8940449,1.7782106,2.0038147,1.6684408,2.000001,1.6722546,-3.1798003,-2.4942534,.23070502,-5.9047585,.025468349,-5.699522,-.030293226,-5.6437607,-2.7791097,-2.894944,-2.6693399,-3.0047138,-2.6731536,-3.0009,3.4105053,-2.7249584,3.2052686,-2.5197217,3.149507,-2.4639602,.40069056,.28485632,.51046038,.1750865,.50664663,.17890024,-.20523667,-5.9302273,-.26099825,-5.8744655,-3.0098147,-3.125649,-2.9000449,-3.2354188,-2.9038587,-3.2316051,-.055761576,-5.6692286,-2.8045781,-2.9204123,-2.6948082,-3.0301821,-2.698622,-3.0263684,-2.7488165,-2.8646507,-2.6390467,-2.9744205,-2.6428604,-2.9706068,.10976982,-.22560406,.10595608,-.22179031,-.0038137436,-.33156013,.14728682,1
2012-12-30,8.618,Google Flu,4.6520958,CDC,3.9659042,.85249841,30dec2012,2013w2,2,4.3150735,3.4264882,2.8414867,2.1593797,2.0439267,1.7055118,15.728396,3.9659042,4.0322371,-.61985874,.38422486,.61985874,6.7933421,2.1412463,4.5849357,2.1412463,3.3202698,-1.331826,1.7737604,1.331826,4.0390038,-.61309195,.37588173,.61309195,3.9938788,-.65821695,.43324956,.65821695,6.0922751,1.4401793,2.0741165,1.4401793,6.031703,1.3796072,1.903316,1.3796072,6.0353703,1.3832746,1.9134485,1.3832746,2.7982323,-1.8538635,3.4368098,1.8538635,6.7334943,2.0813985,4.3322196,2.0813985,4.585763,3.3460455,1.8246579,6.1071506,5.2977304,2.6340783,4.5789962,3.3528123,4.6241212,3.3076873,2.5257249,5.4060836,2.586297,5.3455114,2.5826297,5.3491788,-2.7611051,1.5213876,.71196723,-1.9516847,-.0067667961,-1.2329507,.038358212,-1.2780757,-2.0600381,.82032061,-1.9994659,.75974846,-2.0031333,.76341581,3.4730723,.80942035,2.7543383,1.5281544,2.7994633,1.4830294,.70106697,3.5814257,.76163912,3.5208535,.75797176,3.5245209,-.71873403,-1.9449179,-.67360902,-1.9900429,-2.7720053,.10835338,-2.7114332,.047781229,-2.7151005,.051448584,.045125008,-1.2713089,-2.0532713,.8270874,-1.9926991,.76651525,-1.9963665,.77018261,-2.0983963,.78196239,-2.0378242,.72139025,-2.0414915,.7250576,.060572147,2.8197865,.056904793,2.8234539,-.0036673546,2.7628818,.99418604,1
2013-01-06,10.112,Google Flu,4.3272572,CDC,5.7847433,1.3368152,06jan2013,2013w3,3,6.067872,4.3150735,3.4264882,2.8414867,1.8361278,2.0439267,33.463257,5.7847433,5.5907326,1.2634754,1.5963701,1.2634754,8.0966015,3.7693443,14.207956,3.7693443,5.2635736,.93631649,.87668854,.93631649,7.0381126,2.7108555,7.3487372,2.7108555,6.9712896,2.6440325,6.9909077,2.6440325,7.8731313,3.5458741,12.573223,3.5458741,7.8390307,3.5117736,12.332554,3.5117736,7.8542237,3.5269666,12.439493,3.5269666,4.0656614,-.26159573,.068432324,.26159573,7.6161475,3.2888904,10.8168,3.2888904,4.5212679,7.0482187,2.015399,9.5540876,4.8484268,6.7210598,3.0738878,8.4955988,3.1407108,8.4287758,2.2388692,9.3306179,2.2729697,9.2965164,2.2577767,9.3117104,-2.5058689,5.0328197,.32715893,2.1997919,-1.4473801,3.9743309,-1.3805571,3.9075079,-2.2823987,4.8093495,-2.2482982,4.775249,-2.2634912,4.790442,2.8330278,4.7056608,1.0584888,6.4801998,1.1253119,6.4133768,.22347021,7.3152184,.25757074,7.2811179,.24237776,7.2963109,-1.774539,3.647172,-1.707716,3.580349,-2.6095576,4.4821906,-2.5754571,4.4480901,-2.5906501,4.4632831,.066823006,5.354888,-.83501863,6.2567296,-.8009181,6.2226291,-.81611109,6.2378221,-.90184164,6.1899066,-.86774111,6.1558061,-.88293409,6.1709991,.034100533,7.0576477,.018907547,7.0728407,-.015192986,7.0387402,1,1
